"channel","version","build_id","application","os_name","os_version","architecture","country","experiment_id","experiment_branch","e10s_enabled","e10s_cohort","gfx_compositor","quantum_ready","usage_hours","count","main_crashes","content_crashes","gpu_crashes","plugin_crashes","gmplugin_crashes","content_shutdown_crashes","first_paint","first_subsession_count","browser_shim_usage_blocked","permissions_sql_corrupted","defective_permissions_sql_removed","slow_script_notice_count","slow_script_page_count","input_event_response_coalesced_ms_main_above_150","input_event_response_coalesced_ms_main_above_250","input_event_response_coalesced_ms_main_above_2500","input_event_response_coalesced_ms_content_above_150","input_event_response_coalesced_ms_content_above_250","input_event_response_coalesced_ms_content_above_2500","ghost_windows_main_above_1","ghost_windows_content_above_1","gc_max_pause_ms_2_main_above_150","gc_max_pause_ms_2_main_above_250","gc_max_pause_ms_2_main_above_2500","gc_max_pause_ms_2_content_above_150","gc_max_pause_ms_2_content_above_250","gc_max_pause_ms_2_content_above_2500","cycle_collector_max_pause_main_above_150","cycle_collector_max_pause_main_above_250","cycle_collector_max_pause_main_above_2500","cycle_collector_max_pause_content_above_150","cycle_collector_max_pause_content_above_250","cycle_collector_max_pause_content_above_2500","window_start","window_end"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","5008ab4a18aa3b611966a4caa3cb97ec122ec5d558f238055b411f3f46cca0cf","Firefox","Linux","3.13.0-121-generic","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","e26d4835894401cc5b83d925af541a3a2cae6c8f71366fd6e8781dbc31974039","null","null","false","disqualified-test","basic","false","0.03888889029622078","2","null","null","null","null","null","null","6033","2","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","48.0.2","d53b8e9759a3f79c1b9dd92fb7fa78f6ed7f2cb6dfded01a1066c307240a0494","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","9c10012eb001261a2b278c6195a7152e0f2de63aa4eb30262433d430cb7edf43","null","null","false","disqualified-test","d3d11","false","1.0575000047683716","1","null","null","null","null","null","null","8774","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"e989d8cad67c41c6d5ab3c3f8c20c01079071e1bad2505c7d949c2b0996826c7","55.0","510951f48abf4f75d3c5130e59553d42901bbefcde858382b2296778224c3ee9","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","1bb33bb9fa0ac0a0466c8d4d958c150af2974fab18260a9708b146ab597dce81","null","null","false","disqualified-test","d3d11","false","8.912500381469727","1","null","null","null","null","null","null","13873","1","null","null","null","null","null","132","49","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","a9597a55c3defdf210839e082330bc3f3bd32c2a2d61d3127fc664654cdd5770","null","null","false","optedOut","basic","false","1.7497222423553467","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","49.0.1","0a160521be75b0097d8825f7b045d2ee618dbb683450dc2f2dca83896742214a","Firefox","Windows_NT","6.1","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","7404c779d21b5d58affd9302eed86d00a4a5645d2f4cae1886e519083e8e5bee","null","null","true","test","d3d11","true","0.3911111056804657","1","null","null","null","null","null","null","1484","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","44.0","4128c8d554de40e866d5b9483c6b75a17bcf30fe0c12a8a88245f26886eb1e25","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","390d0c6825bcd06b40d7a2f583d45fe79206c672c5b371602f9e613516eec0c0","null","null","false","null","d3d11","false","0.39305555494502187","3","null","null","null","null","null","null","3009","3","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"e989d8cad67c41c6d5ab3c3f8c20c01079071e1bad2505c7d949c2b0996826c7","55.0","96ca2bcd64964eaab8d95d2ea48f09e60322c5430faace90d9ac2f92eb01d137","Firefox","Windows_NT","6.3","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","390d0c6825bcd06b40d7a2f583d45fe79206c672c5b371602f9e613516eec0c0","null","null","true","addons-set50allmpc-multiBucket4","d3d11","false","0.504444420337677","1","null","null","null","null","null","null","14919","1","null","null","null","null","null","27","20","2","77","40","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","50.1.0","30504abc73518bddc74c65cafdc9b2e16e65701aac3bc8c10aa9075749181c76","Firefox","Windows_NT","6.3","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","d8c4addaa80d3b3364b4e07147b3b2935ea5a53e0405516005cd1ff66e4ede5d","null","null","false","disqualified-test","d3d11","false","0.10361111164093018","1","null","null","null","null","null","null","7136","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","add3d6109ddfabcf9d3b14db939161c33fe3b07a2165b67490dce3b435c2b8bb","null","null","true","multiBucket1","d3d11","false","0.4325000047683716","1","null","null","null","null","null","null","20554","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","53.0.3","18ab67c981531cf66bdcfb0db6dcb0387887acab412d3f4d9b15b4c136cd373f","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","76057e29645915d76d2e06d2e82e9b0e238dccb58da12dab1b56a5fd5a635125","null","null","true","test","d3d11","true","0.0","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","47.0.2","134417444ba305484d22f3a420963f39df053cdda1b2144a57769192fd71b959","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","17acb2cd93d32f70dfba7e7addb65b4fc8468dece18dfc403f32bc54e39765b0","null","null","false","unsupportedChannel","d3d11","false","9.659444808959961","1","null","null","null","null","null","null","2199","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","52.0.1","d0c27f6ec25c8b92331cfd1a0e05a7bb8edb94979c55bf9f0a074fe7beca227b","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","c12ea4ceb9729f119182b7fa9b5b6d7c6271ec1cd8ed1550b85592c4da033850","null","null","false","disqualified-test","d3d11","false","37.176110670901835","18","null","null","null","null","null","null","113331","17","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","53.0.3","18ab67c981531cf66bdcfb0db6dcb0387887acab412d3f4d9b15b4c136cd373f","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","4475a9c56e475a51d7915326edf7a6fc06fa5ea11b941db369bde0c4f9b7b832","null","null","true","test","d3d11","true","25.0","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","50.0.2","2f527a7d3322b9c25bd9f424f495780b08257759f99a6d90df579ee48f69580f","Firefox","Windows_NT","10.0","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","9120c73ee040a1de440926314acb985be95331abe360d9ae3539b0cb6740796a","null","null","false","disqualified-test","d3d11","false","16.72166633605957","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","52.0.2","29621fc900d2378ab957b0d1e34a75089b256115f88da20d8186fe8917311d57","Firefox","Windows_NT","5.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","e26d4835894401cc5b83d925af541a3a2cae6c8f71366fd6e8781dbc31974039","null","null","false","disqualified-test","basic","false","0.961666651070118","2","null","null","null","null","null","null","12729","2","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","43.0.1","5abe0b264fbd2e0d4f35befa9eec0d8e69001d21e472d0109056bddc850c447f","Firefox","Windows_NT","6.3","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","e80e5ea083cdfa641a797e71307786a5ff28380be720a736808f8f461c2277d9","null","null","false","null","d3d11","false","0.679722249507904","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","53.0.2","b958607851ec6f218652c070cc3ea7d0f4d068fddf1add4d45e9c12e11d31198","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","279a53b41542ee6ad0d78585adcabe72d2771f2f44d7321138c2398455aeff10","null","null","true","test","d3d11","true","1.5705555751919746","2","null","null","null","null","null","null","5132","2","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","47.0.2","134417444ba305484d22f3a420963f39df053cdda1b2144a57769192fd71b959","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","dd3f77d0161df8466123dd188064b21e33b5cfdaa3071fffc9846d8b7e1cc4ea","null","null","false","unsupportedChannel","basic","false","5.858611308503896","5","null","null","null","null","null","null","53432","5","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","50.0","336e5f80e7678b02b90eb44476f3d0d900f91cd27a29cc1007be2c6ec92b2ca4","Firefox","Windows_NT","10.0","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","e26d4835894401cc5b83d925af541a3a2cae6c8f71366fd6e8781dbc31974039","null","null","false","disqualified-test","d3d11","false","2.6041667461395264","1","null","null","null","null","null","null","15314","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","43.0.1","5abe0b264fbd2e0d4f35befa9eec0d8e69001d21e472d0109056bddc850c447f","Firefox","Windows_NT","5.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","9120c73ee040a1de440926314acb985be95331abe360d9ae3539b0cb6740796a","null","null","false","null","basic","false","9.256111040711403","3","null","null","null","null","null","null","20146","3","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","48.0.1","2df1b0ad93ad937853822a51f71559d2f326683400f7e15a528229bd697c1767","Firefox","Darwin","15.4.0","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","390d0c6825bcd06b40d7a2f583d45fe79206c672c5b371602f9e613516eec0c0","null","null","true","test","none","true","4.406111240386963","1","null","null","null","null","null","null","26300","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","43.0.4","1179d30003060dd410b088cb36a4ac753fb6622c5d01a538f3e2bab1a68710a7","Firefox","Windows_NT","5.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","dd3f77d0161df8466123dd188064b21e33b5cfdaa3071fffc9846d8b7e1cc4ea","null","null","false","null","basic","false","9.126667022705078","1","null","null","null","null","null","null","31391","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","50.0.1","50cc826fe202b0ff049351d3f8be89cecf84bac6b203ccd8b99ea2b146e7d8f5","Firefox","Darwin","16.6.0","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","390d0c6825bcd06b40d7a2f583d45fe79206c672c5b371602f9e613516eec0c0","null","null","false","disqualified-test","none","false","1.9608333110809326","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","53.0.2","b958607851ec6f218652c070cc3ea7d0f4d068fddf1add4d45e9c12e11d31198","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","f870cc905f298a4263a7eac5593f3a4fa2e01b0add940767dc76aff456a1a940","null","null","true","test","d3d11","true","25.0","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","53.0.2","b958607851ec6f218652c070cc3ea7d0f4d068fddf1add4d45e9c12e11d31198","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","9c10012eb001261a2b278c6195a7152e0f2de63aa4eb30262433d430cb7edf43","null","null","true","test","d3d11","true","8.403055787086487","4","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","5.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","bedfa4566121c795f744a8c5c21d283e46cae117e21010aff38c20a72b77d617","null","null","false","disqualified-test","basic","false","1.596666693687439","1","null","null","null","null","null","null","2780","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","53.0.3","18ab67c981531cf66bdcfb0db6dcb0387887acab412d3f4d9b15b4c136cd373f","Firefox","Windows_NT","10.0","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","198579084cf93acd8bc48b2214e2a382b9a82a147d87eec7358e50820e723f78","null","null","true","test","d3d11","false","0.05138888955116272","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","48.0.2","d53b8e9759a3f79c1b9dd92fb7fa78f6ed7f2cb6dfded01a1066c307240a0494","Firefox","Darwin","11.4.2","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","c12ea4ceb9729f119182b7fa9b5b6d7c6271ec1cd8ed1550b85592c4da033850","null","null","false","disqualified-test","none","false","15.67138866148889","3","null","null","null","null","null","null","39513","3","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","48.0.2","d53b8e9759a3f79c1b9dd92fb7fa78f6ed7f2cb6dfded01a1066c307240a0494","Firefox","Darwin","11.4.2","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","390d0c6825bcd06b40d7a2f583d45fe79206c672c5b371602f9e613516eec0c0","null","null","false","disqualified-test","none","false","272.42389461398125","63","1","null","null","null","null","null","252993","37","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"e989d8cad67c41c6d5ab3c3f8c20c01079071e1bad2505c7d949c2b0996826c7","55.0","510951f48abf4f75d3c5130e59553d42901bbefcde858382b2296778224c3ee9","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","d8c4addaa80d3b3364b4e07147b3b2935ea5a53e0405516005cd1ff66e4ede5d","null","null","true","addons-set50allmpc-multiBucket1","d3d11","false","1.96833336353302","1","null","null","null","null","null","null","3413","1","null","null","null","null","null","20","11","2","170","69","0","0","0","2","0","0","16","9","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"e989d8cad67c41c6d5ab3c3f8c20c01079071e1bad2505c7d949c2b0996826c7","55.0","510951f48abf4f75d3c5130e59553d42901bbefcde858382b2296778224c3ee9","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","b599b7f3f7c47cd37e2b0896a3bc1a8f0dd55f8776efd9c0104b2176e7d122a9","null","null","true","addons-set50allmpc-multiBucket1","d3d11","false","14.718889236450195","1","null","null","null","null","null","null","null","0","null","null","null","null","null","25","20","7","23","19","5","0","0","18","18","2","2","2","0","1","1","1","3","2","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","53.0.3","4a847a0ff256663163e991065defd568062a25442942f86c93f9e02868e02915","Firefox","Linux","4.9.30-1-lts","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","09cc1c078c642a984e99723680af9911a76b5f3cbcdfe0006f586df97dfa2e01","null","null","false","optedIn","basic","false","5.746388912200928","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Darwin","15.5.0","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","390d0c6825bcd06b40d7a2f583d45fe79206c672c5b371602f9e613516eec0c0","null","null","true","multiBucket4","opengl","true","8.820555299520493","5","null","null","null","null","null","null","19346","3","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"5a92db5866ebc3a88ef2af891c1757ea1d72b1cf7e60fc2ff493c7678d8bc29f","45.8.0","47a3d726f2e2ee9ec5c6df891748d953ee6ed7bba4bf45f77448da0969ef9379","Firefox","Windows_NT","5.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","c12ea4ceb9729f119182b7fa9b5b6d7c6271ec1cd8ed1550b85592c4da033850","null","null","false","null","basic","false","0.13861110992729664","3","null","null","null","null","null","null","68966","3","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","52.0.2","29621fc900d2378ab957b0d1e34a75089b256115f88da20d8186fe8917311d57","Firefox","Windows_NT","6.3","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","e26d4835894401cc5b83d925af541a3a2cae6c8f71366fd6e8781dbc31974039","null","null","true","test","d3d11","true","5.95972204208374","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","6e176d35ff7c29b158c5848705120fcc458750f8b53c76b59b82ea029b4514ad","null","null","true","multiBucket4","d3d11","true","22.159721644828096","13","null","1","null","null","null","1","129408","11","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","52.0.2","29621fc900d2378ab957b0d1e34a75089b256115f88da20d8186fe8917311d57","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","d8c4addaa80d3b3364b4e07147b3b2935ea5a53e0405516005cd1ff66e4ede5d","null","null","true","test","basic","true","2.102222204208374","1","null","null","null","null","null","null","13334","1","1","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","6.2","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","398e512a5d7a054efffd5ae00400aeae7a473e0b361ce419be640a587b9dcec2","null","null","true","addons-set50allmpc-test","basic","false","5.217777729034424","1","null","null","null","null","null","null","3690","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","10.0","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","246bc703c88cb9e03a266407f4e7c8a14b06297d5b79cd84a141d7278d18bc07","null","null","false","disqualified-test","d3d11","false","0.08361110836267471","1","null","null","null","null","null","null","null","0","null","null","null","null","null","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","49.0.1","0a160521be75b0097d8825f7b045d2ee618dbb683450dc2f2dca83896742214a","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","bedfa4566121c795f744a8c5c21d283e46cae117e21010aff38c20a72b77d617","null","null","false","disqualified-test","basic","false","0.09777777642011642","1","null","null","null","null","null","null","1324","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","52.0.2","018e17211ad5c2567377f72e6725ec0a87971ffbe1ce1480a57857ac1aa174e5","Firefox","Linux","3.8.0-29-generic","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","b9b4dd44079166051a4a6be13bd684720b86fd937448ead96f81ac32b0c7760c","null","null","false","disqualified-test","basic","false","5.920000076293945","1","null","null","null","null","null","null","8792","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
